"","Query","Tax","Matching","MapQ","AS.max"
"2914","2ddc020b-b5a4-4f53-8d7e-e7566d001074","Lactobacillus_fermentum",94.2019099590723,1,2382
"2921","2de4cd85-dad9-42e0-ae16-fcd6ded52b97","Lactobacillus_fermentum",90.1234567901235,1,1992
"2926","2de7684d-b19d-4d97-af2e-5933f66d61f9","Lactobacillus_fermentum",94.6902654867257,0,2438
"2933","2dec0caf-c64b-4901-9396-4c9f5c298b7c","Lactobacillus_paracasei",94.1419710544452,2,2370
"2937","2df2441a-ff56-4365-88fe-943ebdb8769d","Lactobacillus_fermentum",93.2830705962988,0,2296
"2939","2e1a9d08-4fb0-434e-a7cc-c3a1066a278a","Lactobacillus_paracasei",87.1850251979842,0,1638
"2946","2e233bb6-2954-4791-895d-ff1e7ac67d37","Lactobacillus_fermentum",86.0995850622407,1,1618
"2952","2e266e4b-d5cd-404e-b618-1f62997dc928","Lactobacillus_paracasei",88.9539136795903,1,1788
"2955","2e2cddf3-9701-42de-ac6e-429ffdb26425","Lactobacillus_buchneri",93.3471933471934,1,2268
"2956","2e2ec350-2ab6-4844-a113-8115fdc70897","Lactobacillus_buchneri",85.830258302583,1,1530
"2963","2e3b83a7-d9dc-488a-8cff-e8355c4f0dfe","Lactobacillus_paracasei",96.6160220994475,1,2574
"2967","2e53e3a5-ca13-4744-b1b2-7d7129fab6da","Lactobacillus_fermentum",93.9931740614335,0,2392
"2969","2e564769-3297-4056-9090-3081ba206c9e","Lactobacillus_casei",86.1263736263736,0,1618
"2973","2e735096-f927-4d97-af29-b46a0a1a943e","Lactobacillus_fermentum",94.0379403794038,1,2388
"2978","2e81a93e-06ca-40b1-be86-acf24b1352a3","Lactobacillus_casei",89.3716577540107,0,1984
"2984","2e863b3c-e83f-462d-92ac-957a820fa41e","Lactobacillus_fermentum",91.324200913242,0,2236
"2986","2e90f4ff-e08b-4fa4-b832-9dc52d2f0f32","Lactobacillus_casei",87.6130828114127,0,1768
"2992","2e91897f-b394-4d00-8032-12f19d9a0b9a","Lactobacillus_casei",93.3607118412047,0,2284
"2995","2ea0ef9e-29b9-4014-9ef0-0f48ae926994","Lactobacillus_casei",91.1375661375661,0,2146
"2999","2ea265a7-368f-4d0c-aaf9-9defbefcef4a","Lactobacillus_casei",94.041095890411,0,2364
"3003","2eb99da4-6500-4d47-ba74-5bf7d144c4e2","Lactobacillus_casei",87.5604699378024,1,1774
"3011","2ed9f157-ef33-4638-b9b9-d5e244d176e0","Lactobacillus_paracasei",90.4826648538409,1,2060
"3015","2ee08c45-000e-4b72-908a-72741feac7b5","Lactobacillus_paracasei",94.7622329427981,1,2424
"3019","2ee38f94-9e61-4f34-a8fb-5c5f916a6cb3","Lactobacillus_fermentum",82.2372881355932,0,1312
"3024","2ee4d003-972c-44d4-bee7-5afb57873499","Lactobacillus_casei",86.0904794058069,8,1706
"3027","2ee6667a-253c-46e3-9259-2ba1ea7709c7","Lactobacillus_casei",87.2310895211659,1,1710
"3035","2eeaedc5-284e-499e-a58b-cdc4ecbdaf6f","Pediococcus_claussenii",85.317750182615,0,1526
"3041","2eef90ca-fbb4-4f7c-8a22-327678b38791","Lactobacillus_fermentum",88.9784946236559,1,1978
"3043","2f098a07-9a0c-46d4-b5e9-4238e26752e3","Lactobacillus_casei",94.287680660702,0,2386
"3047","2f22a44a-2106-4877-b1d9-0585fdc4c651","Lactobacillus_fermentum",92.2060766182299,0,2266
"3050","2f24f62d-d501-4a6a-8b14-454eb31180a7","Lactobacillus_casei",84.992784992785,0,1464
"3055","2f33fbf7-795a-42b4-8c33-3ed42a48449e","Lactobacillus_fermentum",94.6808510638298,0,2510
"3061","2f49495a-233a-49e6-a2aa-407a6a7c261e","Lactobacillus_salivarius",84.8201438848921,1,1450
"3066","2f508213-61d4-4e49-abba-c4f9e309fd41","Lactobacillus_casei",85.3793103448276,0,1566
"3067","2f656ebb-950a-4c71-a4a7-615a7410a720","Lactobacillus_casei",90.5622489959839,0,2094
"3074","2f674263-fc52-4b80-8cb5-1905554057ee","Lactobacillus_fermentum",86.5205843293493,1,1790
"3076","2f9ba8ab-ab95-49ac-9c1f-bc58e2c65743","Lactobacillus_casei",89.5079594790159,0,1830
"3085","2fb185c2-d3c8-4900-b94d-77d17b17f577","Lactobacillus_paracasei",87.8768020969856,1,1880
"3091","2fc47b99-58d3-47fb-b521-d15bdf691dd5","Lactobacillus_ginsenosidimutans",79.305912596401,1,1108
"3094","2ffa6305-65f8-4740-a10f-276ea284b65d","Lactobacillus_paracasei",94.8193592365372,1,2454
"3099","30217ade-ae14-44be-ad5c-61bb585f190e","Lactobacillus_fermentum",85.6756756756757,0,1642
"3103","302432af-3cec-49a3-acff-07683c2ae070","Lactobacillus_fermentum",84.7121111846459,1,1582
"3107","302f82de-c271-4d07-ab33-82a764b88586","Lactobacillus_fermentum",94.0056417489422,0,2292
"3110","303f6165-9594-4b08-bb67-6ed8fa7b136f","Lactobacillus_casei",93.3697881066302,0,2312
"3116","304c82b7-a211-4e64-a3a4-5f49652513e4","Lactobacillus_casei",92.5657894736842,0,2324
"3121","304eb413-da83-4344-8112-c26a806ba3c7","Lactobacillus_paracasei",82.5249169435216,1,1400
"3127","30622ea1-060e-4790-9369-44e2942e526f","Lactobacillus_paracasei",90.2995720399429,1,1954
"3131","306c31a4-94f7-47b9-ac69-f625cc764c0f","Lactobacillus_ginsenosidimutans",86.9753979739508,0,1632
"3132","306c891e-9b09-413a-a751-78c88e56a7a4","Lactobacillus_casei",85.0715746421268,0,1550
"3139","3080231c-1806-46ef-b2ff-67b11bd6c80b","Lactobacillus_fermentum",94.059405940594,0,2462
"3145","30de98cd-d04d-48b9-b3f1-b7924cf8b9c4","Lactobacillus_fermentum",72.148355493352,1,629
"3149","31052825-8b1f-45af-be77-091890e2df97","Lactobacillus_delbrueckii",88.6856368563686,0,1924
"3153","310cc8bc-6bb8-4318-b362-72b63bb3d26d","Lactobacillus_buchneri",88.1831610044313,0,1718
"3154","31158c1b-d63c-4d47-a608-42ee8b1c1fd3","Lactobacillus_casei",92.2670191672174,0,2306
"3159","311f6d31-d905-4082-8778-c8b4723e9d3c","Lactobacillus_casei",96.398891966759,0,2538
"3161","312f9819-937d-4ed5-a16a-5ab2b2cbc272","Lactobacillus_ginsenosidimutans",83.3798882681564,0,1382
"3166","31402cbd-6b19-40f1-9af8-87061c5dd1fa","Lactobacillus_fermentum",92.1501706484642,1,2212
"3172","314c0cfc-cdc2-436d-8081-76a2ee9bc93f","Lactobacillus_casei",86.9885982562039,0,1774
"3175","314da075-bb28-456f-96a1-d0887aff6ed2","Lactobacillus_casei",88.7517146776406,0,1886
"3178","31531625-00c5-478f-9d7f-62554616a3f3","Lactobacillus_casei",90.2173913043478,0,2050
"3184","3153676d-b694-461b-88b6-16d2efd9687a","Lactobacillus_salivarius",84.9788434414669,0,1492
"3186","315788f2-ea14-4a9a-9877-b5d01319ef77","Lactobacillus_casei",93.4797529169526,0,2310
"3190","3176aa84-50da-420d-9dec-5988fdbd37b7","Lactobacillus_casei",88.2393876130828,0,1806
"3196","317df7fa-741b-471b-84e0-9fbfe68c8351","Lactobacillus_buchneri",88.7426900584795,1,1782
"3199","318026ac-bdbe-420d-a1d3-2b488d7c23c9","Pediococcus_pentosaceus",86.2973760932945,1,1588
"3203","3181222d-0ec8-49a2-a144-d7b3d0735b42","Lactobacillus_casei",91.9814446653413,0,2256
"3208","3187f77b-6572-4c98-8535-cd2aee7bdbf2","Pediococcus_claussenii",85.7352941176471,0,1514
"3210","31a5a90a-fc86-4396-b31a-009b19f30905","Lactobacillus_casei",89.7418927862343,0,2078
"3217","31a8d9b7-2eea-4354-8773-80b8c03a293f","Lactobacillus_buchneri",81.2785388127854,0,1306
"3221","31ab60ee-2534-4aa3-a79f-6e97bb8f926e","Lactobacillus_delbrueckii",80.2371541501976,1,1182
"3226","31d966e4-0b25-42ed-a218-739dcc3218ae","Lactobacillus_paracasei",87.5259875259875,1,1756
"3229","31dcd271-f841-44ea-a788-33f3108e6ed1","Lactobacillus_paracasei",94.3111720356409,1,2378
"3232","31e43b57-c492-423b-af13-47d1a232748a","Lactobacillus_casei",85.969556585043,1,1656
"3237","31ecc129-b580-4717-96a6-ab6c39b0e8fe","Lactobacillus_paracasei",94.8241539482415,1,2492
"3238","3200f729-1c37-4a2c-abd2-fd6df3117ee7","Lactobacillus_casei",89.9404367968233,0,2066
"3242","320c717a-89ce-4ac8-b66a-458d0ff8e483","Lactobacillus_casei",84.6696600384862,0,1632
"3248","321a4a67-dfe6-4f05-8955-ce90b08bba21","Lactobacillus_casei",88.5117493472585,0,1952
"3254","321a66ad-10ae-4c80-9936-89f49af57da4","Lactobacillus_fermentum",93.3149552033081,1,2298
"3259","321f7003-8783-42a6-bfc6-13018120f514","Lactobacillus_paracasei",88.0190605854323,0,1816
"3260","324ad829-c47a-4634-bce6-36205ee85ab5","Lactobacillus_casei",86.128364389234,1,1626
"3268","326db51a-0296-43a8-9581-91097ca27a0a","Lactobacillus_fermentum",86.6340097970609,0,1666
"3274","327c65b4-26c3-439b-9990-02f49a5408f2","Lactobacillus_fermentum",88.7238352464551,0,1932
"3276","32844e3a-c4eb-48d3-a4e7-776c75ff1e5c","Lactobacillus_casei",84.9324804548685,0,1474
"3283","3292186d-9d7d-4a97-9762-addcdffab4e4","Lactobacillus_rhamnosus",86.7975626269465,1,1744
"3284","329a232a-875c-4af5-940c-512f00cf2893","Lactobacillus_casei",88.3426966292135,0,1788
"3287","32a648d8-8914-42c6-a7d5-e5b08decc422","Lactobacillus_casei",88.0900508351489,0,1724
"3292","32aebb62-a1cc-4e2a-a329-843139d1c1ec","Lactobacillus_fermentum",87.719298245614,0,1836
"3297","32bc5c7b-6948-4b6a-8676-e848548c83a0","Lactobacillus_paracasei",95.0102529049897,1,2452
"3299","32c9b8fc-1669-47a7-b908-9b9348140a38","Lactobacillus_casei",85.8664772727273,1,1568
"3304","32dc7570-f000-4341-9b6f-fef2b377897e","Lactobacillus_casei",92.0812894183602,0,2134
"3310","32e0b3e0-b6e3-4165-a231-42b1c2220aed","Lactobacillus_paracasei",84.9108367626886,1,1532
"3316","32f3602d-e9e3-4180-96f3-8fa2e8d71980","Lactobacillus_paracasei",93.5109289617486,1,2334
"3317","32f735fa-bc8c-42ce-99ac-dfb337c2a56d","Lactobacillus_casei",94.4979367262723,0,2392
"3321","330c8ec5-5b5b-456d-a2f8-f3db63da3799","Lactobacillus_fermentum",90.7433380084151,1,2024
"3326","3328c877-179e-482b-af1b-15efe0a93728","Lactobacillus_fermentum",90.7912687585266,0,2194
"3328","332be668-acc6-45ad-9db7-3464adf47f89","Lactobacillus_casei",91.8826739427012,0,2168
"3332","335a7922-32a4-4a62-93a7-af3ea75c0e11","Lactobacillus_fermentum",94.0936863543788,0,2394
"3337","336792a0-c8c9-464c-9d9d-162643610fc9","Lactobacillus_fermentum",93.8524590163934,0,2342
"3341","336ae72b-bdbb-434b-9233-1c6cf0bfbf33","Lactobacillus_fermentum",91.162474507138,0,2122
"3343","336b79de-3348-40eb-966c-f020b82752b3","Lactobacillus_casei",86.5743944636678,0,1682
"3350","3370ff38-4458-4e51-8195-c7660ea926ea","Enterococcus_faecium",85.7669616519174,1,1498
"3353","3379297c-fb96-44df-9b6c-feb1a6820524","Lactobacillus_casei",86.7677463818057,0,1684
"3358","3379e3f2-afde-4f74-bd85-8343772f086d","Lactobacillus_casei",90,0,1972
"3363","33821033-dc4d-4dc3-ab4c-28faf993a734","Lactobacillus_fermentum",87.1643745907007,1,1830
"3369","33b401c0-3a11-4cfb-ba6a-9f4eae0bf4b0","Lactobacillus_paracasei",96.5635738831615,0,2594
"3370","33e4e312-1dac-4b74-b33b-4e1a0d7c50ed","Lactobacillus_casei",83.7365591397849,0,1594
"3376","33f62a0a-a214-4469-9398-01cdac8b5a43","Lactobacillus_buchneri",88.8081395348837,0,1802
"3380","33fd4467-e1a0-400b-9d3c-fff7e7d0519b","Lactobacillus_paracasei",88.7190684133916,1,1778
"3382","33fe9f56-3e2a-4db1-80a3-b01c2c593cee","Lactobacillus_casei",90.9502262443439,0,1900
"3388","33ff6deb-1bee-4347-8d32-efd6da586796","Lactobacillus_fermentum",92.5033467202142,0,2260
"3392","3400176a-1e43-46dd-9f5d-29387ab68f29","Lactobacillus_fermentum",94.7945205479452,1,2430
"3396","34167d5e-7c0e-45a9-aba8-d3b061b0d5ab","Lactobacillus_fermentum",90.8205841446453,0,2038
"3399","34212511-633f-4e55-9fff-3afc129d391f","Lactobacillus_fermentum",86.5421764327109,0,1790
"3401","34302049-3bf9-4375-86bd-e3ce1281ae21","Lactobacillus_casei",91.3071895424837,0,2216
"3403","34445d71-dc5e-4462-935e-dafa951c6727","Lactobacillus_casei",82.3569023569024,0,1334
"3409","34587479-2e45-420c-92fb-2da530338362","Pediococcus_claussenii",82.270497547302,0,1318
"3412","34749611-60f2-41e3-bc71-329f81bee40e","Lactobacillus_fermentum",90.7434402332362,0,1950
"3418","347807e7-155f-4b43-9c39-8a918cf293d5","Lactobacillus_buchneri",89.0750670241287,1,1986
"3421","34814e9c-4a69-4d7f-aed6-af2ccb69abc7","Lactobacillus_casei",96.2121212121212,0,2564
"3425","34897b1f-ef38-4ebf-999a-96c7b6ee3139","Lactobacillus_casei",80.564263322884,0,1036
"3430","3494e4a6-4a83-4f32-a844-62517e7e0da5","Lactobacillus_fermentum",93.4915254237288,1,2342
"3434","349b1227-4f19-4d3c-b1f9-4bb9cab80aad","Lactobacillus_casei",91.1826452064381,0,2086
"3441","34b77632-d12c-4956-8a3b-ffaa249b7d3a","Lactobacillus_paracasei",91.6724496877169,1,2156
"3443","34bfff14-56b8-4484-8d07-e14b332ba28c","Lactobacillus_casei",93.1740614334471,0,2324
"3447","34d3ecf3-d5cd-4c6d-9dc8-4d7dae285041","Lactobacillus_fermentum",90.9659485753996,1,2072
"3450","34d62a17-c900-465b-b051-c823583d1a61","Lactobacillus_rhamnosus",89.1408934707904,0,1956
"3455","34d9e199-e022-47ae-ac65-60cb40d7fdb2","Lactobacillus_paracasei",93.0421909696521,1,2098
"3459","34f8966c-0972-4f01-94ec-2e8722cd4114","Lactobacillus_fermentum",91.7915309446254,1,2282
"3464","34fea497-b281-4c95-9ea9-8b22e04a5d09","Lactobacillus_delbrueckii",84.4897959183673,0,1526
"3466","350376ea-e908-4188-8637-9598428b47ef","Lactobacillus_casei",91.0367892976589,1,2160
"3469","351aae46-12b7-48d8-8a73-3123d3467cd2","Lactobacillus_casei",91.1301859799714,0,2020
"3473","351ee615-429c-48ee-b990-7c54da22fe43","Lactobacillus_fermentum",93.1339225016995,1,2308
"3479","35268afa-b461-44a5-937f-f5e6f9337bdb","Lactobacillus_brevis",84.4238975817923,1,1462
"3482","3527e0cb-2823-4af3-a16a-62d79b8d4d21","Lactobacillus_casei",93.1787175989086,0,2286
"3487","353d388e-256d-4733-9244-65067e631519","Lactobacillus_buchneri",93.1058020477816,1,2302
"3490","3544626d-aad0-429f-8a03-70c7b1e0b518","Lactobacillus_fermentum",92.5017041581459,0,2230
"3493","35504de4-8096-4a49-9daa-6f3f65acc328","Lactobacillus_casei",91.044776119403,0,2086
"3499","355351df-4971-43b3-8008-ee400ab8e565","Lactobacillus_fermentum",90.472972972973,1,2070
"3505","3562d884-6324-4702-b8b9-3c8fea1f712e","Lactobacillus_paracasei",87.7087508350033,1,1856
"3507","357edcc0-f26e-4ba8-8321-7a35437542d6","Lactobacillus_casei",93.9759036144578,0,2408
"3512","35a17f49-b825-4240-858e-20f68e007338","Lactobacillus_casei",82.7744904667982,1,1424
"3517","35af78b0-d021-447b-9e8b-93367c67346b","Lactobacillus_fermentum",91.9137466307278,0,2208
"3523","35b3cdf2-104b-4011-bf6f-62df77c8c3ba","Lactobacillus_paracasei",89.553264604811,1,1948
"3525","35dbb7f9-0aac-4bd7-8ef3-170979fa2e63","Lactobacillus_casei",92.2229869236063,0,2212
"3530","35dc904b-372f-441a-b404-efdcfdee9982","Lactobacillus_paracasei",93.0916552667579,0,2284
"3535","35e884b2-ff01-4f29-8aee-dbdfdbe7f168","Lactobacillus_rhamnosus",79.9275362318841,0,1036
"3537","35e88bb8-db36-46ad-a0e8-8923fc5c3808","Lactobacillus_casei",87.1475409836065,0,1866
"3541","35edbc9c-5ecf-4c80-916e-2ecfaf166515","Lactobacillus_casei",94.6611909650924,0,2424
"3546","35f74685-29c7-4619-b2d4-f752e2a807d2","Pediococcus_pentosaceus",79.6950796950797,1,1088
"3550","35f76418-a568-411b-b1a1-7c48684228a6","Lactobacillus_fermentum",81.4171122994652,1,1246
"3553","36079b69-c328-4657-930e-d8da0c98ea00","Lactobacillus_casei",92.1232876712329,0,2192
"3559","360f97ce-f599-4ac2-9ab0-437f99dc3eb5","Lactobacillus_fermentum",95.7937584803256,1,2560
"3563","361a33c0-c765-4abd-a0a4-ce9120597e34","Lactobacillus_fermentum",90.2654867256637,1,2026
"3567","36286043-13f9-48c3-ba81-80f81764be43","Lactobacillus_gasseri",84.4877344877345,1,1430
"3570","362b634b-3230-4956-9b46-4d61cbc0d12e","Lactobacillus_casei",87.707881417209,0,1692
"3575","363472aa-536a-46f3-9a46-f1909f52d71a","Lactobacillus_fermentum",91.9587628865979,1,2164
"3581","3658d54b-8e26-4a22-ada3-60a91686d744","Lactobacillus_fermentum",92.7645051194539,1,2252
"3584","365f9634-65e7-4f3b-ab4c-e686803d082d","Lactobacillus_paracasei",93.7756497948016,0,2364
"3587","3666467b-be2b-44d3-8060-79021da58b22","Lactobacillus_fermentum",92.8954423592493,1,2320
"3590","367df601-9855-4ee9-a872-21e64e1146ed","Lactobacillus_casei",89.5145631067961,0,2092
"3596","36a35799-62ea-4880-9cdf-aca2d2c7dbf2","Lactobacillus_fermentum",94.9441891004596,1,2560
"3599","36b02deb-3e94-498b-ac12-739cf0774d12","Lactobacillus_casei",83.2102081934184,1,1446
"3604","36b9dd3f-4551-46be-87a4-98d1533ce5dd","Lactobacillus_paracasei",89.2351274787535,1,1862
"3610","36dde245-91ba-4f7c-a5b6-76756ca04052","Lactobacillus_delbrueckii",83.3217512161223,16,1386
"3614","36e0ecf3-57c0-4536-8b72-3676ad234316","Lactobacillus_fermentum",83.5157759175789,1,1508
"3619","36edd1bc-531d-45a7-83e0-ffee72c27edc","Lactobacillus_paracasei",88.9114266396214,0,1910
"3622","371efde9-2ad7-4494-b7ed-a7cdc9ec58db","Lactobacillus_casei",93.5020519835841,0,2322
"3625","3755949f-ae59-465a-9439-a22400ea56c3","Lactobacillus_casei",90.7248636009353,0,1808
"3629","3778d180-ee86-410d-9afe-ad6284bb1c71","Lactobacillus_casei",88.3076923076923,0,1654
"3631","37906fbb-3008-40f9-a83d-744df9b7e791","Lactobacillus_casei",85.7891290111329,0,1726
"3636","37a356d1-c03f-4337-b8ce-f90bf05131f2","Lactobacillus_casei",88.5838150289017,0,1766
"3644","37ae3acc-444e-4226-baf0-60e885d107e0","Lactobacillus_delbrueckii",89.2400806993948,1,1944
"3647","37bbc95f-6c8f-45c4-a0ff-7463502f1c46","Lactobacillus_casei",88.3575883575884,0,1826
"3652","37c170c4-4fde-4d7e-8b37-5950af4de311","Lactobacillus_paracasei",85.9002169197397,0,1540
"3657","38191aea-a467-457b-adb6-0b52fb8d33c5","Lactobacillus_ginsenosidimutans",79.1393143690737,0,976
"3659","382f970c-6178-4f0f-996e-e1b946942277","Lactobacillus_casei",89.1950688905004,1,1804
"3663","38452fc9-5dd0-4d66-a3b6-f7862c96f935","Lactobacillus_casei",86.1837692823608,1,1668
"3667","38522e52-053f-4db8-a699-7fd2e53ad300","Lactobacillus_casei",92.827868852459,0,2262
"3670","3872fb6e-76e9-44b3-856c-6b10c8bdf9b8","Lactobacillus_casei",94.0329218106996,0,2380
"3674","387c3d86-aa3f-4fae-a1eb-a4d13528f3d5","Lactobacillus_fermentum",94.0492476060192,0,2364
"3678","387ca341-d2e6-43cc-9c08-87559fc7efd8","Lactobacillus_delbrueckii",91.6381082933516,0,2138
"3680","38a7d3d9-738a-4ca5-b22d-319fddfa26ea","Lactobacillus_ginsenosidimutans",80.2030456852792,0,1054
"3688","38c2b40c-f362-4dc0-b18b-4f49022f9fd9","Lactobacillus_paracasei",92.5444596443228,1,2258
"3691","38c3b47c-5a0c-4463-ae57-8bc84f04127c","Lactobacillus_casei",90.6944444444444,0,2050
"3696","38cecce9-7c1b-469f-a38f-20615c2e6904","Lactobacillus_salivarius",89.5608351331893,0,1874
"3700","38dbd362-1f81-4ec8-bea8-2ae9083ba7ea","Lactobacillus_fermentum",86.6792929292929,1,1868
"3703","38dc92c8-2387-45b7-967f-f92bdc5f6648","Lactobacillus_casei",92.533147243545,0,2180
"3708","38ff9184-5320-4f95-896f-ad0ffb1da493","Lactobacillus_casei",85.8344113842173,1,1710
"3713","390b87ea-c3e6-4360-8c19-ce9f6b4e713d","Lactobacillus_fermentum",92.2192151556157,1,2202
"3719","391d109a-18ce-419f-b95b-3ada574d1bb0","Lactobacillus_fermentum",93.5091277890467,3,2362
"3722","39387008-f087-43a8-81db-93d46cfab5d5","Lactobacillus_casei",92.797783933518,0,2230
"3728","394e7e9c-595a-4224-820c-7acdb4b17e70","Pediococcus_claussenii",88.0863737900223,0,1704
"3730","394ee430-d41b-48d9-b64d-c748f881bbbb","Lactobacillus_brevis",81.9928825622776,1,1236
"3736","396b4ffa-bd13-4071-8042-0c1a786f5a27","Lactobacillus_paracasei",95.9616700889802,0,2522
"3738","39983aec-f48f-42d8-9819-593f0c0978c2","Lactobacillus_fermentum",91.7175831636117,0,2176
"3742","3999c8f4-e90f-440d-978e-d5a756dbc149","Lactobacillus_fermentum",87.7800407331976,0,1784
"3745","39a30b59-83ba-4fc3-874f-97a2560ae625","Lactobacillus_paracasei",91.6093535075653,0,2136
"3749","39b2649a-c9d3-4cf4-af22-cbf78e832407","Lactobacillus_fermentum",94.0136054421769,1,2392
"3752","39bc9fef-e8f2-4e48-81b2-6a43db7ce7ca","Lactobacillus_fermentum",92.6001357773252,1,2258
"3754","39c7f239-909e-4468-b667-204bcb8f0e61","Lactobacillus_casei",94.8591549295775,0,2376
"3759","39db987c-be85-4b9b-a3bf-7bae7bfd79db","Lactobacillus_paracasei",89.3238434163701,1,1864
"3763","39e21dfa-759b-4ed3-b0cb-7526f9a27331","Lactobacillus_casei",87.8633720930232,0,1680
"3767","39e85fe0-b007-4876-a5ec-52caede0efe8","Lactobacillus_casei",92.5373134328358,0,2256
"3771","3a0fc1a8-a9f8-4b05-b6b4-ec4cc0ebafe0","Lactobacillus_plantarum",94.5054945054945,1,2406
"3775","3a1fa1bc-b1b0-461a-a399-d07bc2f1452e","Lactobacillus_fermentum",84.9551414768806,1,1538
"3778","3a22fd2a-8105-438d-a7af-e4881866607d","Lactobacillus_paracasei",93.7671232876712,0,2356
"3783","3a5b4624-16a7-4458-a536-316533283618","Lactobacillus_casei",88.0028735632184,1,1738
"3785","3a749f1d-9439-4f62-bf7e-e4d0cafc4dd1","Lactobacillus_casei",90.0815217391304,0,2014
"3792","3aa2530b-e511-4851-a3dc-c204212f1c82","Lactobacillus_paracasei",92.7234927234927,1,2220
"3793","3aa66b11-64d9-4997-ace9-d421ac547e8c","Lactobacillus_casei",90.125173852573,0,1998
"3797","3ac15606-3657-41ab-8ede-ff187147195c","Lactobacillus_fermentum",96.636925188744,0,2596
"3802","3ad870db-5f87-4e11-a362-36644e746887","Lactobacillus_paracasei",93.2330827067669,1,2278
"3807","3ae44225-29a6-45d3-8df4-81dc5a8b6f58","Lactobacillus_paracasei",88.0348078317622,0,1710
"3810","3ae6d2ca-f4bc-47e2-ba31-d4e15fb500ff","Lactobacillus_fermentum",95.0786056049214,1,2462
"3813","3af66018-e81e-422d-81da-81d88bc8d4f1","Lactobacillus_casei",93.5459940652819,0,2134
"3815","3b194f8e-20df-4e42-b357-f1d443ca7778","Lactobacillus_casei",90.6593406593407,0,2066
"3822","3b2fddec-56c9-41bb-9ac6-41f5977a8197","Lactobacillus_fermentum",87.1496924128503,1,1772
"3825","3b3c53c9-4085-4dde-96b0-c30cbdd3a3b0","Lactobacillus_casei",90.8212560386473,0,2048
"3830","3b4c5ca1-9c1e-4170-a3e8-9e9e01e99a8f","Lactobacillus_buchneri",87.3096446700508,0,1676
"3832","3b4e525d-d664-4d44-8d07-c185bc030a4e","Lactobacillus_casei",89.8777173913043,1,2048
"3837","3b5c86e1-e79e-4c8e-8bc3-96f14d0a5902","Lactobacillus_buchneri",89.7180762852405,0,1656
"3839","3b674b76-32da-4a2c-acc8-9a26abc0a0a7","Lactobacillus_casei",89.4150417827298,0,1930
"3845","3b6ef4e2-e5c2-49a0-bb56-6d8f95cd114f","Lactobacillus_fermentum",94.293297942933,1,2460
"3849","3b8158b2-896c-462b-8c32-26cf060c505d","Pediococcus_pentosaceus",84.778156996587,0,1552
"3856","3b81dd1d-81d5-492e-8d36-d24ccfa14383","Lactobacillus_buchneri",86.1945636623748,1,1582
"3857","3b9c3038-40bb-4c3e-bcd8-53df8e4ebb4c","Lactobacillus_casei",87.8396739130435,0,1844
"3864","3bac00e4-e584-41e5-ab23-b924108c9982","Lactobacillus_paracasei",83.2439678284182,1,1406
"3866","3bb031ec-c6ae-4268-abd3-0efcc524a09c","Lactobacillus_casei",94.9931412894376,0,2444
"3870","3bba2ca0-e646-48d6-8bbf-45a95abaed27","Lactobacillus_fermentum",90.6819716407833,0,2068
"3873","3bbba658-fbb4-4716-8ffe-884e84f189c9","Lactobacillus_casei",88.2274247491639,0,1888
"3879","3bc1027d-7298-44fc-8c9a-4af9a2437c7c","Lactobacillus_paracasei",95.0899031811895,0,2440
"3881","3bc7d010-30d9-4b6b-b57e-dbe57c2c2a8b","Lactobacillus_salivarius",85.7547838412473,0,1580
"3885","3bc9af73-bcdf-4fc8-a9d7-9285d41b3708","Lactobacillus_fermentum",93.391773432232,1,2332
"3888","3bfd2b80-1e46-4aeb-b711-debd9a4272bf","Lactobacillus_casei",95.26791927627,0,2432
"3894","3c0a2ce6-39c8-4f02-8c45-e7b739ad255d","Lactobacillus_buchneri",89.8033503277495,1,1858
"3896","3c0a4de9-61a6-4646-b297-dec83cf40b8c","Lactobacillus_casei",87.4836173001311,0,1860
"3902","3c30e222-c215-44f1-883d-b58a2fa0a528","Lactobacillus_fermentum",95.1502732240437,1,2452
"3904","3c32adf5-fbd5-4446-8e25-b7e5d1b6f381","Lactobacillus_casei",88.6426592797784,0,1864
"3911","3c34b18a-3b1c-41e2-8644-7336beab9643","Lactobacillus_casei",88.8586956521739,0,1958
"3916","3c630e2a-c9f4-4025-987e-b09e992a87ec","Lactobacillus_paracasei",91.6666666666667,1,1984
"3919","3c807924-8c6b-429f-b7e2-fb3173e4b659","Lactobacillus_fermentum",95.221843003413,1,2478
"3921","3c8ebe94-4d01-499a-85ba-bbda3da89401","Lactobacillus_buchneri",84.4411979547115,0,1436
"3925","3cdb47c8-20bf-4c82-a5fd-cad25a40b504","Lactobacillus_paracasei",92.9299796057104,0,2298
"3930","3cff2461-6115-4ccd-912b-fc01f42c33e9","Lactobacillus_kunkeei",85.4347826086956,0,1500
"3932","3d020366-ad77-4334-86c8-befa13d553a8","Lactobacillus_casei",95.8988380041012,0,2560
"3937","3d09e3e8-f58b-4d05-8adf-0e1a8328cfa7","Lactobacillus_rhamnosus",87.6901798063624,0,1758
"3940","3d0d59c2-2177-49bc-9a90-fc9ca0391a4f","Lactobacillus_casei",92.0516304347826,0,2192
"3942","3d1e91b7-2c7d-4b3d-a3e5-b73f9a438d2e","Lactobacillus_fermentum",91.2568306010929,0,2106
"3949","3d2f9226-595d-4faa-98d8-107441957d61","Lactobacillus_casei",88.2515549412578,0,1812
